filename,title,author,pubLocation,pubDate,mainGenre,element
barbauld.works1.xml,"The Works of Anna Laetitia Barbauld, 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.verse,jeu d'esprit
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,jeu d'esprit
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,avocat-gÃ©nÃ©ral
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,grottes stalactites
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,Les Hospitalieres
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,Nunc dimittis
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,diligence
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,diligence d'eau
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,mal propretÃ©
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,patois
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,Est ce votre chambre madame ou celle de M votre Ã©poux
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,vent de bise
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,peu Ã  peu
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,Consigne
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,corderie
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,salle d'armes
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,forÃ§ats
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,bourique
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,paisanne
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,bijou
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,chateaus
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,sabat
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,quais
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,piÃ©ton
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,Ã©loges
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,les belles horreurs
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,vent du Rhone
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,la bise
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,mistral
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,echantillon
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,paysans
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,paysannes
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,Academicien
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,avocat
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,un imbecille
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,taciturnes
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,cordon bleu
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,grand monarque's
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,bosquets
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,FÃªte Dieu
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,menagerie
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,orangerie
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,L'isle d'Amour
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,grossier
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,Come va l'Italiano
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,cortÃ©ge
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,seguars
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,eloge
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,belles lettres
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,Apropos
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,degout momentanÃ© du monde
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,morai
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,traits de plume
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,comme de raison
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,imbecille
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,appanage
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,monture
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,menage
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,agrÃ©ment
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,beau ideal
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,bulbul
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,gul
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,feux-de-joie
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,poco curante
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,Et tibi magna satis!
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,volage
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,Ã‡a Ira
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,in terrorem
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,polissonneries
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,dios Achilleus
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,pars minima sui
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,Aut CÃ_sar aut nullus
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,Salam
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,nequid respublica detrimenti capiat
barber.poems.xml,"Poems on Several Occasions, 1734","Barber, Mary",London,1734,G.verse,Tete-Moutton
barber.poems.xml,"Poems on Several Occasions, 1734","Barber, Mary",London,1734,G.verse,Memento mori
barber.poems.xml,"Poems on Several Occasions, 1734","Barber, Mary",London,1734,G.verse,extempore
barker.lining.xml,"The Lining of the Patch Work Screen, 1726","Barker, Jane",London,1726,G.fiction.other,AssemblÃ©es
barker.lining.xml,"The Lining of the Patch Work Screen, 1726","Barker, Jane",London,1726,G.fiction.other,Ombre
barker.lining.xml,"The Lining of the Patch Work Screen, 1726","Barker, Jane",London,1726,G.fiction.other,LevÃ©e
barker.lining.xml,"The Lining of the Patch Work Screen, 1726","Barker, Jane",London,1726,G.fiction.other,bon-gre mal-gre
barker.lining.xml,"The Lining of the Patch Work Screen, 1726","Barker, Jane",London,1726,G.fiction.other,Flambeaux
barker.lining.xml,"The Lining of the Patch Work Screen, 1726","Barker, Jane",London,1726,G.fiction.other,AsiemblÃ©e
barker.lining.xml,"The Lining of the Patch Work Screen, 1726","Barker, Jane",London,1726,G.fiction.other,CouchÃ©
barker.lining.xml,"The Lining of the Patch Work Screen, 1726","Barker, Jane",London,1726,G.fiction.other,LevÃ©
barker.lining.xml,"The Lining of the Patch Work Screen, 1726","Barker, Jane",London,1726,G.fiction.other,Terras
barker.lining.xml,"The Lining of the Patch Work Screen, 1726","Barker, Jane",London,1726,G.fiction.other,Louis' D'ors
barker.love.xml,"Love Intrigues: or, The History of the Amours of Bosvil and Galesia, 1713","Barker, Jane",London,1713,G.fiction,Cap a pee
barker.love.xml,"Love Intrigues: or, The History of the Amours of Bosvil and Galesia, 1713","Barker, Jane",London,1713,G.fiction,Amo
barker.love.xml,"Love Intrigues: or, The History of the Amours of Bosvil and Galesia, 1713","Barker, Jane",London,1713,G.fiction,Amor
barker.love.xml,"Love Intrigues: or, The History of the Amours of Bosvil and Galesia, 1713","Barker, Jane",London,1713,G.fiction,Cur-feu
barker.love.xml,"Love Intrigues: or, The History of the Amours of Bosvil and Galesia, 1713","Barker, Jane",London,1713,G.fiction,Delirium
barker.love.xml,"Love Intrigues: or, The History of the Amours of Bosvil and Galesia, 1713","Barker, Jane",London,1713,G.fiction,Tedium
barker.patchwork.xml,"A Patch-Work Screen for the Ladies, 1723","Barker, Jane",London,1723,G.fiction,Ad infimum ventrem
barker.patchwork.xml,"A Patch-Work Screen for the Ladies, 1723","Barker, Jane",London,1723,G.fiction,Morbi infimo ventri DiarrhÅ“a
barker.patchwork.xml,"A Patch-Work Screen for the Ladies, 1723","Barker, Jane",London,1723,G.fiction,Secundum Opinionem Galen contra Recep commun
barker.patchwork.xml,"A Patch-Work Screen for the Ladies, 1723","Barker, Jane",London,1723,G.fiction,Per Diaphragmata
barker.patchwork.xml,"A Patch-Work Screen for the Ladies, 1723","Barker, Jane",London,1723,G.fiction,Coquet
barker.patchwork.xml,"A Patch-Work Screen for the Ladies, 1723","Barker, Jane",London,1723,G.fiction,AssemblÃ¨es
barker.patchwork.xml,"A Patch-Work Screen for the Ladies, 1723","Barker, Jane",London,1723,G.fiction,Ombre
barker.patchwork.xml,"A Patch-Work Screen for the Ladies, 1723","Barker, Jane",London,1723,G.fiction,Magnus ab Integro SÃ_c'lorum nascitur ordo
barker.recreations.xml,"Poetical Recreations, 1688","Barker, Jane",London,1688,G.verse.lyric,ad infinitum
barker.recreations.xml,"Poetical Recreations, 1688","Barker, Jane",London,1688,G.verse.lyric,Noli-me-tangere
barker.recreations.xml,"Poetical Recreations, 1688","Barker, Jane",London,1688,G.verse.lyric,Christus natus est
barker.recreations.xml,"Poetical Recreations, 1688","Barker, Jane",London,1688,G.verse.lyric,Mare Liberum
barker.recreations.xml,"Poetical Recreations, 1688","Barker, Jane",London,1688,G.verse.lyric,principium
barker.recreations.xml,"Poetical Recreations, 1688","Barker, Jane",London,1688,G.verse.lyric,Î‘Ì“ÌÅÏÅÎ_ÏƒÏ„Î¿Î_ Î_ÎµÌ€Î_ Ï…Ì”ÌÅÎ´Ï‰ÏÅ
barker.recreations.xml,"Poetical Recreations, 1688","Barker, Jane",London,1688,G.verse.lyric,Juvabit olim meminisse
behn.amorous.xml,"The Amorous Prince, or, the Curious Husband, 1671","Behn, Aphra",London,1671,G.drama.prose,Chapeau bas
behn.amorous.xml,"The Amorous Prince, or, the Curious Husband, 1671","Behn, Aphra",London,1671,G.drama.prose,Dons
behn.amorous.xml,"The Amorous Prince, or, the Curious Husband, 1671","Behn, Aphra",London,1671,G.drama.prose,Monsieur
behn.amorous.xml,"The Amorous Prince, or, the Curious Husband, 1671","Behn, Aphra",London,1671,G.drama.prose,en passant
behn.amorous.xml,"The Amorous Prince, or, the Curious Husband, 1671","Behn, Aphra",London,1671,G.drama.prose,Ala mode
behn.amorous.xml,"The Amorous Prince, or, the Curious Husband, 1671","Behn, Aphra",London,1671,G.drama.prose,en Paisant
behn.amorous.xml,"The Amorous Prince, or, the Curious Husband, 1671","Behn, Aphra",London,1671,G.drama.prose,Bon Meen
behn.emperor.xml,"The Emperor of the Moon, 1688","Behn, Aphra",London,1688,G.drama,Billet Deux
behn.emperor.xml,"The Emperor of the Moon, 1688","Behn, Aphra",London,1688,G.drama,Beaux
behn.emperor.xml,"The Emperor of the Moon, 1688","Behn, Aphra",London,1688,G.drama,Marrois charÃ©
behn.emperor.xml,"The Emperor of the Moon, 1688","Behn, Aphra",London,1688,G.drama,tout au tour
behn.emperor.xml,"The Emperor of the Moon, 1688","Behn, Aphra",London,1688,G.drama,Billet Doux
behn.emperor.xml,"The Emperor of the Moon, 1688","Behn, Aphra",London,1688,G.drama,Belle
behn.emperor.xml,"The Emperor of the Moon, 1688","Behn, Aphra",London,1688,G.drama,mon Dieu
behn.emperor.xml,"The Emperor of the Moon, 1688","Behn, Aphra",London,1688,G.drama,Mal-heureus
behn.emperor.xml,"The Emperor of the Moon, 1688","Behn, Aphra",London,1688,G.drama,Beau un Gallant Huome
behn.emperor.xml,"The Emperor of the Moon, 1688","Behn, Aphra",London,1688,G.drama,Fleut Deux
behn.emperor.xml,"The Emperor of the Moon, 1688","Behn, Aphra",London,1688,G.drama,Bone Ame
behn.emperor.xml,"The Emperor of the Moon, 1688","Behn, Aphra",London,1688,G.drama,Deceptio visus
behn.emperor.xml,"The Emperor of the Moon, 1688","Behn, Aphra",London,1688,G.drama,en Cavalier
behn.emperor.xml,"The Emperor of the Moon, 1688","Behn, Aphra",London,1688,G.drama,Fille de Chambre
behn.emperor.xml,"The Emperor of the Moon, 1688","Behn, Aphra",London,1688,G.drama,Filles de Chambre
behn.emperor.xml,"The Emperor of the Moon, 1688","Behn, Aphra",London,1688,G.drama,Vallets de Chambre
behn.emperor.xml,"The Emperor of the Moon, 1688","Behn, Aphra",London,1688,G.drama,Billets Deux
behn.emperor.xml,"The Emperor of the Moon, 1688","Behn, Aphra",London,1688,G.drama,Siege Voglant
behn.emperor.xml,"The Emperor of the Moon, 1688","Behn, Aphra",London,1688,G.drama,Propria Persona
behn.emperor.xml,"The Emperor of the Moon, 1688","Behn, Aphra",London,1688,G.drama,Seignior
behn.emperor.xml,"The Emperor of the Moon, 1688","Behn, Aphra",London,1688,G.drama,Terra Firma
behn.emperor.xml,"The Emperor of the Moon, 1688","Behn, Aphra",London,1688,G.drama,Cosmographia
behn.emperor.xml,"The Emperor of the Moon, 1688","Behn, Aphra",London,1688,G.drama,Lunar Mundus
behn.emperor.xml,"The Emperor of the Moon, 1688","Behn, Aphra",London,1688,G.drama,Terra Incognita
behn.emperor.xml,"The Emperor of the Moon, 1688","Behn, Aphra",London,1688,G.drama,Ad Anum
behn.emperor.xml,"The Emperor of the Moon, 1688","Behn, Aphra",London,1688,G.drama,per Viscera
behn.emperor.xml,"The Emperor of the Moon, 1688","Behn, Aphra",London,1688,G.drama,Finis
behn.emperor.xml,"The Emperor of the Moon, 1688","Behn, Aphra",London,1688,G.drama,Primum Monbile
behn.emperor.xml,"The Emperor of the Moon, 1688","Behn, Aphra",London,1688,G.drama,Chapon BoÃ_illÃ©
behn.loverwatch.xml,"La Montre: or The Loverâ€™s Watch, 1686","Behn, Aphra",London,1686,G.fiction,La MÃ´ntre
behn.loverwatch.xml,"La Montre: or The Loverâ€™s Watch, 1686","Behn, Aphra",London,1686,G.fiction,Billet-doux
behn.loverwatch.xml,"La Montre: or The Loverâ€™s Watch, 1686","Behn, Aphra",London,1686,G.fiction,Billet-douxes
behn.loverwatch.xml,"La Montre: or The Loverâ€™s Watch, 1686","Behn, Aphra",London,1686,G.fiction,Billets-doux
behn.loverwatch.xml,"La Montre: or The Loverâ€™s Watch, 1686","Behn, Aphra",London,1686,G.fiction,Devoir
behn.loverwatch.xml,"La Montre: or The Loverâ€™s Watch, 1686","Behn, Aphra",London,1686,G.fiction,Je ne scay quoy
