filename,title,author,pubLocation,pubDate,mainGenre,elementOriginal,element
adams.newengland.xml,"A Summary History of New-England, 1799","Adams, Hannah",Dedham,1799,G.non-fiction,church of Rome,church of Rome
adams.newengland.xml,"A Summary History of New-England, 1799","Adams, Hannah",Dedham,1799,G.non-fiction,church of Plymouth,church of Plymouth
adams.newengland.xml,"A Summary History of New-England, 1799","Adams, Hannah",Dedham,1799,G.non-fiction,Plymouth council,Plymouth council
adams.newengland.xml,"A Summary History of New-England, 1799","Adams, Hannah",Dedham,1799,G.non-fiction,church of Boston,church of Boston
adams.newengland.xml,"A Summary History of New-England, 1799","Adams, Hannah",Dedham,1799,G.non-fiction,Cambridge college,Cambridge college
adams.newengland.xml,"A Summary History of New-England, 1799","Adams, Hannah",Dedham,1799,G.non-fiction,Harvard College,Harvard College
adams.newengland.xml,"A Summary History of New-England, 1799","Adams, Hannah",Dedham,1799,G.non-fiction,general court of Massachusetts,general court of Massachusetts
adams.newengland.xml,"A Summary History of New-England, 1799","Adams, Hannah",Dedham,1799,G.non-fiction,English parliament,English parliament
adams.newengland.xml,"A Summary History of New-England, 1799","Adams, Hannah",Dedham,1799,G.non-fiction,President and Society for propagating the Gospel in New-England,President and Society for propagating the Gospel in New-England
adams.newengland.xml,"A Summary History of New-England, 1799","Adams, Hannah",Dedham,1799,G.non-fiction,Parliament,Parliament
adams.newengland.xml,"A Summary History of New-England, 1799","Adams, Hannah",Dedham,1799,G.non-fiction,Harvard college,Harvard college
adams.newengland.xml,"A Summary History of New-England, 1799","Adams, Hannah",Dedham,1799,G.non-fiction,Governor and Company of Connecticut,Governor and Company of Connecticut
adams.newengland.xml,"A Summary History of New-England, 1799","Adams, Hannah",Dedham,1799,G.non-fiction,Yale college,Yale college
adams.newengland.xml,"A Summary History of New-England, 1799","Adams, Hannah",Dedham,1799,G.non-fiction,Providence College,Providence College
adams.newengland.xml,"A Summary History of New-England, 1799","Adams, Hannah",Dedham,1799,G.non-fiction,university of Cambridge,University of Cambridge
adams.newengland.xml,"A Summary History of New-England, 1799","Adams, Hannah",Dedham,1799,G.non-fiction,The President and Fellows of Yale College,The President and Fellows of Yale College
adams.newengland.xml,"A Summary History of New-England, 1799","Adams, Hannah",Dedham,1799,G.non-fiction,society for propagating the gospel in foreign parts,society for propagating the gospel in foreign parts
adams.newengland.xml,"A Summary History of New-England, 1799","Adams, Hannah",Dedham,1799,G.non-fiction,Royal Society,Royal Society
adams.newengland.xml,"A Summary History of New-England, 1799","Adams, Hannah",Dedham,1799,G.non-fiction,Dartmouth college,Dartmouth college
adams.newengland.xml,"A Summary History of New-England, 1799","Adams, Hannah",Dedham,1799,G.non-fiction,Trustees and Fellows of the college or university in the English colony of Rhode- Island and Providence Plantations,Trustees and Fellows of the college or university in the English colony of Rhode- Island and Providence Plantations
adams.newengland.xml,"A Summary History of New-England, 1799","Adams, Hannah",Dedham,1799,G.non-fiction,congress,congress
adams.newengland.xml,"A Summary History of New-England, 1799","Adams, Hannah",Dedham,1799,G.non-fiction,parliament,Parliament
adams.newengland.xml,"A Summary History of New-England, 1799","Adams, Hannah",Dedham,1799,G.non-fiction,East-India company,East-India company
adams.newengland.xml,"A Summary History of New-England, 1799","Adams, Hannah",Dedham,1799,G.non-fiction,provincial congress,provincial congress
adams.newengland.xml,"A Summary History of New-England, 1799","Adams, Hannah",Dedham,1799,G.non-fiction,provincial congress of Massachusetts,provincial congress of Massachusetts
adams.newengland.xml,"A Summary History of New-England, 1799","Adams, Hannah",Dedham,1799,G.non-fiction,house of lords,house of lords
adams.newengland.xml,"A Summary History of New-England, 1799","Adams, Hannah",Dedham,1799,G.non-fiction,Massachusetts congress,Massachusetts congress
adams.newengland.xml,"A Summary History of New-England, 1799","Adams, Hannah",Dedham,1799,G.non-fiction,Massachusetts assembly,Massachusetts assembly
adams.newengland.xml,"A Summary History of New-England, 1799","Adams, Hannah",Dedham,1799,G.non-fiction,the American Academy of Arts and Sciences,the American Academy of Arts and Sciences
adams.newengland.xml,"A Summary History of New-England, 1799","Adams, Hannah",Dedham,1799,G.non-fiction,Providence college,Providence college
adams.newengland.xml,"A Summary History of New-England, 1799","Adams, Hannah",Dedham,1799,G.non-fiction,R I college,R I college
aikin.epistles.xml,"Epistles on Women, 1810","Aikin, Lucy",London,1810,G.verse,Roman Senate,Roman Senate
askew.fox.xml,"The Two Examinations of Anne Askew (Foxe), 1563","Askew, Anne",London,1563,G.non-fiction,Catholike church,Catholike church
askew.fox.xml,"The Two Examinations of Anne Askew (Foxe), 1563","Askew, Anne",London,1563,G.non-fiction,church of England,Church of England
askew.fox.xml,"The Two Examinations of Anne Askew (Foxe), 1563","Askew, Anne",London,1563,G.non-fiction,Catholike churche,Catholike church
askew.fox.xml,"The Two Examinations of Anne Askew (Foxe), 1563","Askew, Anne",London,1563,G.non-fiction,Catholicke churche,Catholike church
askew.fox.xml,"The Two Examinations of Anne Askew (Foxe), 1563","Askew, Anne",London,1563,G.non-fiction,catholike church,Catholike church
askew.fox.xml,"The Two Examinations of Anne Askew (Foxe), 1563","Askew, Anne",London,1563,G.non-fiction,catholique church,Catholike church
astell.proposal.xml,"A Serious Proposal to the Ladies, 1694","Astell, Mary",London,1694,G.non-fiction,Church of England,Church of England
augustine.virgin.xml,"The History of the Angelical Virgin Glorious S. Clare (Introductory Material), 1635","Augustine, Sister Magdalen",Douai,1635,G.non-fiction,Freer Minors,Freer Minors
augustine.virgin.xml,"The History of the Angelical Virgin Glorious S. Clare (Introductory Material), 1635","Augustine, Sister Magdalen",Douai,1635,G.non-fiction,holy Order of the Poore Clares,holy Order of the Poore Clares
augustine.virgin.xml,"The History of the Angelical Virgin Glorious S. Clare (Introductory Material), 1635","Augustine, Sister Magdalen",Douai,1635,G.non-fiction,Freers,Freers
augustine.virgin.xml,"The History of the Angelical Virgin Glorious S. Clare (Introductory Material), 1635","Augustine, Sister Magdalen",Douai,1635,G.non-fiction,Third Order,Third Order
augustine.virgin.xml,"The History of the Angelical Virgin Glorious S. Clare (Introductory Material), 1635","Augustine, Sister Magdalen",Douai,1635,G.non-fiction,Arch confraternitie,Arch confraternitie
augustine.virgin.xml,"The History of the Angelical Virgin Glorious S. Clare (Introductory Material), 1635","Augustine, Sister Magdalen",Douai,1635,G.non-fiction,The English poore-Clares of Aire,The English poore-Clares of Aire
augustine.virgin.xml,"The History of the Angelical Virgin Glorious S. Clare (Introductory Material), 1635","Augustine, Sister Magdalen",Douai,1635,G.non-fiction,Institute of Evangelicall povertie,Institute of Evangelicall povertie
augustine.virgin.xml,"The History of the Angelical Virgin Glorious S. Clare (Introductory Material), 1635","Augustine, Sister Magdalen",Douai,1635,G.non-fiction,Institute of the Seraphicall Father,Institute of the Seraphicall Father
bacon.sermonelec.xml,"Sermons of Barnardine Ochine, 1570","Bacon, Ann (Cooke)",London,1570,G.non-fiction.other,Church of Rome,Church of Rome
barbauld.legacy.xml,"A Legacy for Young Ladies, 1826","Barbauld, Anna Laetitia (Aikin)",London,1826,G.fiction,Longman & Co,Longman & Co
barbauld.works1.xml,"The Works of Anna Laetitia Barbauld, 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.verse,Warrington academy,Warrington academy
barbauld.works1.xml,"The Works of Anna Laetitia Barbauld, 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.verse,Palgrave school,Palgrave school
barbauld.works1.xml,"The Works of Anna Laetitia Barbauld, 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.verse,House of Commons,House of Commons
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,Parliament,Parliament
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,Congress,Congress
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,Royal Institution,Royal Institution
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,Institution,Institution
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,Bible Society,Bible Society
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,Cortes,Cortes
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,Benedictines,Benedictines
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,knights of faith and charity,knights of faith and charity
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,brethren of the order of the redemption,brethren of the order of the redemption
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,order of St Anthony,order of St Anthony
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,brethren and sisters of the pious and christian schools,brethren and sisters of the pious and christian schools
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,Virgins of Love,Virgins of Love
barbauld.works2.xml,"The Works of Anna Laetitia Barbauld (vol. 2), 1826","Barbauld, Anna Laetitia (Aikin)",Boston,1826,G.non-fiction,Daughters of Mercy,Daughters of Mercy
bath.poems.xml,"Poems on Various Occasions, 1806","Bath, Elizabeth",London,1806,G.verse,Norton and Son,Norton and Son
behn.emperor.xml,"The Emperor of the Moon, 1688","Behn, Aphra",London,1688,G.drama,Majesties Servants,Majesties Servants
behn.emperor.xml,"The Emperor of the Moon, 1688","Behn, Aphra",London,1688,G.drama,Rosicrucian Order,Rosicrucian Order
behn.emperor.xml,"The Emperor of the Moon, 1688","Behn, Aphra",London,1688,G.drama,Rosicrucian,Rosicrucian
behn.loverwatch.xml,"La Montre: or The Lover—Ès Watch, 1686","Behn, Aphra",London,1686,G.fiction,Honourable Society of the Inner-Temple,Honourable Society of the Inner-Temple
behn.nun.xml,"History of the Nun, 1689","Behn, Aphra",London,1689,G.fiction,Order of St Augustine,Order of St Augustine
behn.nun.xml,"History of the Nun, 1689","Behn, Aphra",London,1689,G.fiction,Royal Society,Royal Society
behn.widow.xml,"The Widow Ranter, 1690","Behn, Aphra",London,1690,G.drama,their Majesties Servants,their Majesties Servants
behn.widow.xml,"The Widow Ranter, 1690","Behn, Aphra",London,1690,G.drama,Virginian Court of Judicature,Virginian Court of Judicature
behn.widow.xml,"The Widow Ranter, 1690","Behn, Aphra",London,1690,G.drama,Their Majesties Servants,Their Majesties Servants
bradstreet.tenthmuse.xml,"The Tenth Muse, 1650","Bradstreet, Anne (Dudley)",London,1650,G.verse,Parliament,Parliament
brooke.emily.xml,"The History of Emily Montague, 1769","Brooke, Frances (Moore)",London,1769,G.fiction,Ursulines,Ursulines
brooke.emily.xml,"The History of Emily Montague, 1769","Brooke, Frances (Moore)",London,1769,G.fiction,church of England,Church of England
brooks.zophiel1834.xml,"Z’_phiâl; or, the Bride of Seven, 1834","Brooks, Maria (Gowen)",Boston,1834,G.verse,Polish Committee,Polish Committee
brooks.zophiel1834.xml,"Z’_phiâl; or, the Bride of Seven, 1834","Brooks, Maria (Gowen)",Boston,1834,G.verse,Messrs Hilliard Gray & Co,Messrs Hilliard Gray & Co
brooks.zophiel1834.xml,"Z’_phiâl; or, the Bride of Seven, 1834","Brooks, Maria (Gowen)",Boston,1834,G.verse,Royal Society,Royal Society
bullard.reformation.xml,"The Reformation, 1832","Bullard, Anne Tuttle Jones",Boston,1832,G.fiction.other,the American Tract Society,the American Tract Society
bullard.reformation.xml,"The Reformation, 1832","Bullard, Anne Tuttle Jones",Boston,1832,G.fiction.other,Congress,Congress
bullard.reformation.xml,"The Reformation, 1832","Bullard, Anne Tuttle Jones",Boston,1832,G.fiction.other,District Court of Massachusetts,District Court of Massachusetts
bullard.reformation.xml,"The Reformation, 1832","Bullard, Anne Tuttle Jones",Boston,1832,G.fiction.other,Roman Catholic church,Roman Catholic church
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,British Navy,British Navy
candler.poetical.xml,"Poetical Attempts, 1803","Candler, Ann (More)",Ipswich,1803,G.verse,Parliment,Parliament
candler.poetical.xml,"Poetical Attempts, 1803","Candler, Ann (More)",Ipswich,1803,G.verse,Literary Society Ipswich,Literary Society Ipswich
candler.poetical.xml,"Poetical Attempts, 1803","Candler, Ann (More)",Ipswich,1803,G.verse,Guards,Guards
carleton.case.xml,"The Case of Madam Mary Carleton, 1663","Carleton, Mary",London,1663,G.non-fiction,Grays Inne,Grays Inne
cartwright.jewes.xml,"The Petition of the Jews, 1649","Cartwright, Joanna",London,1649,G.non-fiction,Parliament,Parliament
cartwright.jewes.xml,"The Petition of the Jews, 1649","Cartwright, Joanna",London,1649,G.non-fiction,generall Councell of Officers,generall Councell of Officers
cartwright.jewes.xml,"The Petition of the Jews, 1649","Cartwright, Joanna",London,1649,G.non-fiction,generall Councell of the Officers of the Army,generall Councell of the Officers of the Army
cartwright.jewes.xml,"The Petition of the Jews, 1649","Cartwright, Joanna",London,1649,G.non-fiction,Generall Councel of Officers,Generall Councel of Officers
cartwright.jewes.xml,"The Petition of the Jews, 1649","Cartwright, Joanna",London,1649,G.non-fiction,Generall Councell of the Army,Generall Councell of the Army
cartwright.jewes.xml,"The Petition of the Jews, 1649","Cartwright, Joanna",London,1649,G.non-fiction,Generall Councells,Generall Councells
cary-e.edoct.xml,"The History of the Most Unfortunate Prince King Edward II, 1680","Cary, Elizabeth (Tanfield), Viscountess Falkland",London,1680,G.non-fiction,His Majesties Music,His Majesties Music
cary-e.history.xml,"The History of the Life, Reign, and Death of Edward II, 1680","Cary, Elizabeth (Tanfield), Viscountess Falkland",London,1680,G.non-fiction,Parliament,Parliament
cary-e.history.xml,"The History of the Life, Reign, and Death of Edward II, 1680","Cary, Elizabeth (Tanfield), Viscountess Falkland",London,1680,G.non-fiction,High Court of Parliament,High Court of Parliament
cary-e.history.xml,"The History of the Life, Reign, and Death of Edward II, 1680","Cary, Elizabeth (Tanfield), Viscountess Falkland",London,1680,G.non-fiction,Senate,Senate
cary-e.history.xml,"The History of the Life, Reign, and Death of Edward II, 1680","Cary, Elizabeth (Tanfield), Viscountess Falkland",London,1680,G.non-fiction,Council,Council
cary-e.history.xml,"The History of the Life, Reign, and Death of Edward II, 1680","Cary, Elizabeth (Tanfield), Viscountess Falkland",London,1680,G.non-fiction,Nether-House,Nether-House
cary-e.history.xml,"The History of the Life, Reign, and Death of Edward II, 1680","Cary, Elizabeth (Tanfield), Viscountess Falkland",London,1680,G.non-fiction,Chamber,Chamber
cary-e.history.xml,"The History of the Life, Reign, and Death of Edward II, 1680","Cary, Elizabeth (Tanfield), Viscountess Falkland",London,1680,G.non-fiction,Common-Council,Common-Council
cary-e.history.xml,"The History of the Life, Reign, and Death of Edward II, 1680","Cary, Elizabeth (Tanfield), Viscountess Falkland",London,1680,G.non-fiction,University of Oxford,University of Oxford
cary-e.history.xml,"The History of the Life, Reign, and Death of Edward II, 1680","Cary, Elizabeth (Tanfield), Viscountess Falkland",London,1680,G.non-fiction,Houses,Houses
cary-e.history.xml,"The History of the Life, Reign, and Death of Edward II, 1680","Cary, Elizabeth (Tanfield), Viscountess Falkland",London,1680,G.non-fiction,lower House,lower House
cavendish.observations.xml,"Observations upon Experimental Philosophy, 1666","Cavendish, Margaret (Lucas), Duchess of Newcastle",London,1666,G.non-fiction,University of Cambridg,University of Cambridge
cavendish.olio.xml,"The World's Olio, 1655","Cavendish, Margaret (Lucas), Duchess of Newcastle",London,1655,G.non-fiction,Senate,Senate
cavendish.william.xml,"The Life of William Cavendish, 1667","Cavendish, Margaret (Lucas), Duchess of Newcastle",London,1667,G.non-fiction,Parliament,Parliament
cavendish.william.xml,"The Life of William Cavendish, 1667","Cavendish, Margaret (Lucas), Duchess of Newcastle",London,1667,G.non-fiction,Parliaments,Parliament
cavendish.william.xml,"The Life of William Cavendish, 1667","Cavendish, Margaret (Lucas), Duchess of Newcastle",London,1667,G.non-fiction,House of Lords,House of Lords
cavendish.william.xml,"The Life of William Cavendish, 1667","Cavendish, Margaret (Lucas), Duchess of Newcastle",London,1667,G.non-fiction,Orthodox Church of England,Orthodox Church of England
cavendish.william.xml,"The Life of William Cavendish, 1667","Cavendish, Margaret (Lucas), Duchess of Newcastle",London,1667,G.non-fiction,St John's Colledg,St John's Colledg
cellier.maldef.xml,"Malice Defeated, 1680","Cellier, Elizabeth (Dormer)",London,1680,G.non-fiction,Confederate Lords,Confederate Lords
centlivre.platlady.xml,"The Platonic Lady, 1707","Centlivre, Susanna (Freeman)",London,1707,G.drama,Augustines,Augustines
chalmers.poems.xml,"Poems, 1813","Chalmers, Margaret",Newcastle,1813,G.verse,Zetland Patriotic Society,Zetland Patriotic Society
chalmers.poems.xml,"Poems, 1813","Chalmers, Margaret",Newcastle,1813,G.verse,United Trades' Society,United Trades' Society
chalmers.poems.xml,"Poems, 1813","Chalmers, Margaret",Newcastle,1813,G.verse,Danish East India service,Danish East India service
chalmers.poems.xml,"Poems, 1813","Chalmers, Margaret",Newcastle,1813,G.verse,Royal Navy,Royal Navy
chalmers.poems.xml,"Poems, 1813","Chalmers, Margaret",Newcastle,1813,G.verse,Veteran Batt,Veteran Batt
chalmers.poems.xml,"Poems, 1813","Chalmers, Margaret",Newcastle,1813,G.verse,ditto,ditto
chalmers.poems.xml,"Poems, 1813","Chalmers, Margaret",Newcastle,1813,G.verse,Royal Artillery,Royal Artillery
chandler.poetical.xml,"The Poetical Works of Elizabeth Margaret Chandler, 1845","Chandler, Elizabeth Margaret",Philadelphia and New York,1845,G.verse,Ladies' Anti-Slavery Society of Philadelphia,Ladies' Anti-Slavery Society of Philadelphia
chandler.poetical.xml,"The Poetical Works of Elizabeth Margaret Chandler, 1845","Chandler, Elizabeth Margaret",Philadelphia and New York,1845,G.verse,Baker Crane & Day,Baker Crane & Day
chandler.poetical.xml,"The Poetical Works of Elizabeth Margaret Chandler, 1845","Chandler, Elizabeth Margaret",Philadelphia and New York,1845,G.verse,Ladies' Free Produce Society,Ladies' Free Produce Society
chandler.poetical.xml,"The Poetical Works of Elizabeth Margaret Chandler, 1845","Chandler, Elizabeth Margaret",Philadelphia and New York,1845,G.verse,society of Friends,society of Friends
chandler.poetical.xml,"The Poetical Works of Elizabeth Margaret Chandler, 1845","Chandler, Elizabeth Margaret",Philadelphia and New York,1845,G.verse,Female Anti-Slavery Society,Female Anti-Slavery Society
chandler.poetical.xml,"The Poetical Works of Elizabeth Margaret Chandler, 1845","Chandler, Elizabeth Margaret",Philadelphia and New York,1845,G.verse,The Logan Female Anti-Slavery Society,The Logan Female Anti-Slavery Society
chandler.poetical.xml,"The Poetical Works of Elizabeth Margaret Chandler, 1845","Chandler, Elizabeth Margaret",Philadelphia and New York,1845,G.verse,Pennsylvania Abolition Society,Pennsylvania Abolition Society
chandler.poetical.xml,"The Poetical Works of Elizabeth Margaret Chandler, 1845","Chandler, Elizabeth Margaret",Philadelphia and New York,1845,G.verse,Ladies' Free Produce Society of Philadelphia,Ladies' Free Produce Society of Philadelphia
cheney.pilgrimpeep.xml,"A Peep at the Pilgrims, 1824","Cheney, Harriet Vaughan (Foster)",Boston,1824,G.fiction,District Clerk's Office,District Clerk's Office
cheney.pilgrimpeep.xml,"A Peep at the Pilgrims, 1824","Cheney, Harriet Vaughan (Foster)",Boston,1824,G.fiction,church of England,Church of England
cheney.pilgrimpeep.xml,"A Peep at the Pilgrims, 1824","Cheney, Harriet Vaughan (Foster)",Boston,1824,G.fiction,the Church of England,the Church of England
cheney.pilgrimpeep.xml,"A Peep at the Pilgrims, 1824","Cheney, Harriet Vaughan (Foster)",Boston,1824,G.fiction,the church of England,the church of England
cheney.pilgrimpeep.xml,"A Peep at the Pilgrims, 1824","Cheney, Harriet Vaughan (Foster)",Boston,1824,G.fiction,Plymouth company,Plymouth company
cheney.pilgrimpeep.xml,"A Peep at the Pilgrims, 1824","Cheney, Harriet Vaughan (Foster)",Boston,1824,G.fiction,Virginia Companies,Virginia Companies
cheney.pilgrimpeep.xml,"A Peep at the Pilgrims, 1824","Cheney, Harriet Vaughan (Foster)",Boston,1824,G.fiction,the Congress of the United States,the Congress of the United States
chidley.counsell.xml,"Good Counsel, to the Petitioners for Presbyterian Government, 1645","Chidley, Katharine",s.l.,1645,G.non-fiction,Parliament,Parliament
chidley.counsell.xml,"Good Counsel, to the Petitioners for Presbyterian Government, 1645","Chidley, Katharine",s.l.,1645,G.non-fiction,Ministery,Ministery
chidley.counsell.xml,"Good Counsel, to the Petitioners for Presbyterian Government, 1645","Chidley, Katharine",s.l.,1645,G.non-fiction,Church of England,Church of England
chidley.counsell.xml,"Good Counsel, to the Petitioners for Presbyterian Government, 1645","Chidley, Katharine",s.l.,1645,G.non-fiction,Parliaments,Parliament
chidley.newyeares.xml,"A New-Yeares Gift, 1645","Chidley, Katharine",s.l.,1645,G.non-fiction,Parliament,Parliament
chidley.newyeares.xml,"A New-Yeares Gift, 1645","Chidley, Katharine",s.l.,1645,G.non-fiction,Assembly of Divines,Assembly of Divines
chidley.newyeares.xml,"A New-Yeares Gift, 1645","Chidley, Katharine",s.l.,1645,G.non-fiction,Parliaments,Parliament
child.appeal.xml,"An Appeal in Favor of that Class of Americans Called Africans, 1833","Child, Lydia Maria",Boston,1833,G.non-fiction,Richmond Enquirer,Richmond Enquirer
child.appeal.xml,"An Appeal in Favor of that Class of Americans Called Africans, 1833","Child, Lydia Maria",Boston,1833,G.non-fiction,Congress,Congress
child.appeal.xml,"An Appeal in Favor of that Class of Americans Called Africans, 1833","Child, Lydia Maria",Boston,1833,G.non-fiction,District Court of Massachusetts,District Court of Massachusetts
child.appeal.xml,"An Appeal in Favor of that Class of Americans Called Africans, 1833","Child, Lydia Maria",Boston,1833,G.non-fiction,British Parliament,British Parliament
child.appeal.xml,"An Appeal in Favor of that Class of Americans Called Africans, 1833","Child, Lydia Maria",Boston,1833,G.non-fiction,Inquisition,Inquisition
child.appeal.xml,"An Appeal in Favor of that Class of Americans Called Africans, 1833","Child, Lydia Maria",Boston,1833,G.non-fiction,House of Commons,House of Commons
child.appeal.xml,"An Appeal in Favor of that Class of Americans Called Africans, 1833","Child, Lydia Maria",Boston,1833,G.non-fiction,Congress of the United States,Congress of the United States
child.appeal.xml,"An Appeal in Favor of that Class of Americans Called Africans, 1833","Child, Lydia Maria",Boston,1833,G.non-fiction,Sovereign Council of Martinique,Sovereign Council of Martinique
child.appeal.xml,"An Appeal in Favor of that Class of Americans Called Africans, 1833","Child, Lydia Maria",Boston,1833,G.non-fiction,Armagh Assembly,Armagh Assembly
child.appeal.xml,"An Appeal in Favor of that Class of Americans Called Africans, 1833","Child, Lydia Maria",Boston,1833,G.non-fiction,Circuit Court of the United States,Circuit Court of the United States
child.appeal.xml,"An Appeal in Favor of that Class of Americans Called Africans, 1833","Child, Lydia Maria",Boston,1833,G.non-fiction,Legislature of Virginia,Legislature of Virginia
